Country,Strategy,Eq,Bo,Withdrawal,Rebalance,TrailAver,TrailMax,TrailMin,WDAver,WDMax,WDMin,SuccessRate, 
Portugal.JPG,1,55,30,0.00,11,10.10,47.12,1.91,0,0,0,1.00,
Portugal.JPG,1,55,30,0.50,11,8.74,45.37,1.11,20,20,20,1.00,
Portugal.JPG,1,55,30,1.00,11,7.62,52.21,0.28,40,40,40,1.00,
Portugal.JPG,1,55,30,1.50,11,6.35,43.99,0.00,60,60,0,1.00,
Portugal.JPG,1,55,30,2.00,11,5.15,37.16,0.00,80,80,0,0.99,
Portugal.JPG,1,55,30,2.50,11,3.84,35.67,0.00,100,100,0,0.96,
Portugal.JPG,1,55,30,3.00,11,2.71,30.96,0.00,118,120,0,0.86,
Portugal.JPG,1,55,30,3.50,11,1.71,31.97,0.00,132,140,0,0.65,
Portugal.JPG,1,55,30,4.00,11,0.98,25.31,0.00,141,160,0,0.42,
Portugal.JPG,1,55,30,4.50,11,0.58,24.51,0.00,142,180,0,0.24,
Portugal.JPG,1,55,30,5.00,11,0.21,24.39,0.00,142,200,0,0.10,
Portugal.JPG,1,55,30,5.50,11,0.10,14.20,0.00,139,220,0,0.05,
Portugal.JPG,1,55,30,6.00,11,0.05,49.33,0.00,136,240,0,0.02,
Portugal.JPG,1,55,30,6.50,11,0.02,7.75,0.00,134,260,0,0.01,
Portugal.JPG,1,55,30,7.00,11,0.01,8.09,0.00,130,280,0,0.00,
Portugal.JPG,1,55,30,7.50,11,0.00,2.90,0.00,128,300,0,0.00,
Portugal.JPG,1,55,30,8.00,11,0.00,2.02,0.00,127,320,0,0.00,
Portugal.JPG,1,55,30,8.50,11,0.00,0.00,0.00,125,340,0,0.00,
Portugal.JPG,1,55,30,9.00,11,0.00,2.72,0.00,124,360,0,0.00,
Portugal.JPG,1,55,30,9.50,11,0.00,0.00,0.00,123,380,0,0.00,
Russia.JPG,1,55,30,0.00,11,9.20,263.00,0.05,0,0,0,1.00,
Russia.JPG,1,55,30,0.50,11,8.09,997.88,0.00,20,20,0,0.98,
Russia.JPG,1,55,30,1.00,11,6.99,1123.94,0.00,39,40,0,0.90,
Russia.JPG,1,55,30,1.50,11,5.75,274.91,0.00,57,60,0,0.78,
Russia.JPG,1,55,30,2.00,11,4.66,303.86,0.00,71,80,0,0.61,
Russia.JPG,1,55,30,2.50,11,3.58,304.64,0.00,84,100,0,0.49,
Russia.JPG,1,55,30,3.00,11,2.79,570.30,0.00,92,120,0,0.37,
Russia.JPG,1,55,30,3.50,11,1.90,244.29,0.00,99,140,0,0.28,
Russia.JPG,1,55,30,4.00,11,1.54,125.81,0.00,103,160,0,0.20,
Russia.JPG,1,55,30,4.50,11,1.31,201.18,0.00,106,180,0,0.16,
Russia.JPG,1,55,30,5.00,11,0.96,153.08,0.00,108,200,0,0.10,
Russia.JPG,1,55,30,5.50,11,0.80,427.75,0.00,109,220,0,0.08,
Russia.JPG,1,55,30,6.00,11,0.61,630.99,0.00,108,240,0,0.06,
Russia.JPG,1,55,30,6.50,11,0.42,395.93,0.00,108,260,0,0.04,
Russia.JPG,1,55,30,7.00,11,0.27,79.08,0.00,109,280,0,0.03,
Russia.JPG,1,55,30,7.50,11,0.15,93.60,0.00,108,300,0,0.02,
Russia.JPG,1,55,30,8.00,11,0.14,98.37,0.00,108,320,0,0.01,
Russia.JPG,1,55,30,8.50,11,0.09,65.39,0.00,108,340,0,0.01,
Russia.JPG,1,55,30,9.00,11,0.15,131.71,0.00,107,360,0,0.01,
Russia.JPG,1,55,30,9.50,11,0.06,46.62,0.00,106,380,0,0.01,
SouthAfrica.JPG,1,55,30,0.00,11,33.63,115.67,8.41,0,0,0,1.00,
SouthAfrica.JPG,1,55,30,0.50,11,31.02,113.12,5.93,20,20,20,1.00,
SouthAfrica.JPG,1,55,30,1.00,11,27.98,131.64,6.52,40,40,40,1.00,
SouthAfrica.JPG,1,55,30,1.50,11,25.51,160.24,3.95,60,60,60,1.00,
SouthAfrica.JPG,1,55,30,2.00,11,22.79,99.39,1.23,80,80,80,1.00,
SouthAfrica.JPG,1,55,30,2.50,11,19.76,90.08,2.39,100,100,100,1.00,
SouthAfrica.JPG,1,55,30,3.00,11,17.13,89.12,0.54,120,120,120,1.00,
SouthAfrica.JPG,1,55,30,3.50,11,14.86,82.69,0.00,140,140,0,1.00,
SouthAfrica.JPG,1,55,30,4.00,11,12.03,84.18,0.00,160,160,0,0.99,
SouthAfrica.JPG,1,55,30,4.50,11,9.11,60.09,0.00,179,180,0,0.97,
SouthAfrica.JPG,1,55,30,5.00,11,6.82,52.26,0.00,196,200,0,0.88,
SouthAfrica.JPG,1,55,30,5.50,11,4.47,46.92,0.00,208,220,0,0.71,
SouthAfrica.JPG,1,55,30,6.00,11,2.61,40.29,0.00,212,240,0,0.50,
SouthAfrica.JPG,1,55,30,6.50,11,1.38,44.74,0.00,207,260,0,0.29,
SouthAfrica.JPG,1,55,30,7.00,11,0.66,37.08,0.00,198,280,0,0.15,
SouthAfrica.JPG,1,55,30,7.50,11,0.25,28.64,0.00,187,300,0,0.07,
SouthAfrica.JPG,1,55,30,8.00,11,0.09,23.08,0.00,175,320,0,0.02,
SouthAfrica.JPG,1,55,30,8.50,11,0.02,10.82,0.00,167,340,0,0.01,
SouthAfrica.JPG,1,55,30,9.00,11,0.01,7.97,0.00,160,360,0,0.00,
SouthAfrica.JPG,1,55,30,9.50,11,0.00,2.64,0.00,154,380,0,0.00,
Spain.JPG,1,55,30,0.00,11,11.60,37.02,4.13,0,0,0,1.00,
Spain.JPG,1,55,30,0.50,11,10.29,29.44,3.14,20,20,20,1.00,
Spain.JPG,1,55,30,1.00,11,8.90,26.86,2.05,40,40,40,1.00,
Spain.JPG,1,55,30,1.50,11,7.53,23.52,1.37,60,60,60,1.00,
Spain.JPG,1,55,30,2.00,11,6.28,22.88,0.68,80,80,80,1.00,
Spain.JPG,1,55,30,2.50,11,4.96,22.25,0.00,100,100,0,1.00,
Spain.JPG,1,55,30,3.00,11,3.63,18.69,0.00,120,120,0,0.99,
Spain.JPG,1,55,30,3.50,11,2.38,15.15,0.00,139,140,0,0.92,
Spain.JPG,1,55,30,4.00,11,1.25,11.99,0.00,153,160,0,0.65,
Spain.JPG,1,55,30,4.50,11,0.53,10.19,0.00,157,180,0,0.34,
Spain.JPG,1,55,30,5.00,11,0.15,8.93,0.00,157,200,0,0.12,
Spain.JPG,1,55,30,5.50,11,0.04,10.99,0.00,152,220,0,0.03,
Spain.JPG,1,55,30,6.00,11,0.01,4.76,0.00,146,240,0,0.01,
Spain.JPG,1,55,30,6.50,11,0.00,5.32,0.00,142,260,0,0.00,
Spain.JPG,1,55,30,7.00,11,0.00,0.00,0.00,137,280,0,0.00,
Spain.JPG,1,55,30,7.50,11,0.00,0.40,0.00,135,300,0,0.00,
Spain.JPG,1,55,30,8.00,11,0.00,0.00,0.00,133,320,0,0.00,
Spain.JPG,1,55,30,8.50,11,0.00,0.00,0.00,130,340,0,0.00,
Spain.JPG,1,55,30,9.00,11,0.00,0.00,0.00,128,360,0,0.00,
Spain.JPG,1,55,30,9.50,11,0.00,0.00,0.00,127,380,0,0.00,
Sweden.JPG,1,55,30,0.00,11,23.64,109.70,4.53,0,0,0,1.00,
Sweden.JPG,1,55,30,0.50,11,21.52,99.57,4.57,20,20,20,1.00,
Sweden.JPG,1,55,30,1.00,11,19.18,74.90,4.18,40,40,40,1.00,
Sweden.JPG,1,55,30,1.50,11,17.44,65.97,2.52,60,60,60,1.00,
Sweden.JPG,1,55,30,2.00,11,15.20,79.34,1.62,80,80,80,1.00,
Sweden.JPG,1,55,30,2.50,11,13.33,59.24,0.65,100,100,100,1.00,
Sweden.JPG,1,55,30,3.00,11,11.12,52.72,0.00,120,120,0,1.00,
Sweden.JPG,1,55,30,3.50,11,9.19,48.70,0.00,140,140,0,1.00,
Sweden.JPG,1,55,30,4.00,11,6.86,50.63,0.00,159,160,0,0.97,
Sweden.JPG,1,55,30,4.50,11,4.96,42.63,0.00,176,180,0,0.87,
Sweden.JPG,1,55,30,5.00,11,3.30,44.84,0.00,190,200,0,0.72,
Sweden.JPG,1,55,30,5.50,11,1.82,37.46,0.00,197,220,0,0.51,
Sweden.JPG,1,55,30,6.00,11,0.92,27.56,0.00,196,240,0,0.30,
Sweden.JPG,1,55,30,6.50,11,0.42,35.24,0.00,187,260,0,0.14,
Sweden.JPG,1,55,30,7.00,11,0.14,21.56,0.00,179,280,0,0.05,
Sweden.JPG,1,55,30,7.50,11,0.05,41.06,0.00,169,300,0,0.02,
Sweden.JPG,1,55,30,8.00,11,0.01,11.64,0.00,162,320,0,0.01,
Sweden.JPG,1,55,30,8.50,11,0.00,7.01,0.00,156,340,0,0.00,
Sweden.JPG,1,55,30,9.00,11,0.00,6.00,0.00,152,360,0,0.00,
Sweden.JPG,1,55,30,9.50,11,0.00,4.41,0.00,147,380,0,0.00,
Switzerland.JPG,1,55,30,0.00,11,14.96,44.86,5.39,0,0,0,1.00,
Switzerland.JPG,1,55,30,0.50,11,13.24,41.94,4.07,20,20,20,1.00,
Switzerland.JPG,1,55,30,1.00,11,11.83,34.14,3.89,40,40,40,1.00,
Switzerland.JPG,1,55,30,1.50,11,10.23,35.97,2.95,60,60,60,1.00,
Switzerland.JPG,1,55,30,2.00,11,8.72,30.93,1.18,80,80,80,1.00,
Switzerland.JPG,1,55,30,2.50,11,7.15,27.63,0.35,100,100,100,1.00,
Switzerland.JPG,1,55,30,3.00,11,5.59,24.05,0.00,120,120,0,1.00,
Switzerland.JPG,1,55,30,3.50,11,4.11,19.45,0.00,140,140,0,0.98,
Switzerland.JPG,1,55,30,4.00,11,2.56,20.55,0.00,158,160,0,0.86,
Switzerland.JPG,1,55,30,4.50,11,1.37,19.21,0.00,170,180,0,0.62,
Switzerland.JPG,1,55,30,5.00,11,0.59,11.73,0.00,174,200,0,0.32,
Switzerland.JPG,1,55,30,5.50,11,0.17,13.97,0.00,169,220,0,0.12,
Switzerland.JPG,1,55,30,6.00,11,0.04,7.87,0.00,161,240,0,0.03,
Switzerland.JPG,1,55,30,6.50,11,0.01,5.97,0.00,155,260,0,0.01,
Switzerland.JPG,1,55,30,7.00,11,0.00,1.76,0.00,149,280,0,0.00,
Switzerland.JPG,1,55,30,7.50,11,0.00,0.94,0.00,144,300,0,0.00,
Switzerland.JPG,1,55,30,8.00,11,0.00,0.00,0.00,141,320,0,0.00,
Switzerland.JPG,1,55,30,8.50,11,0.00,0.00,0.00,138,340,0,0.00,
Switzerland.JPG,1,55,30,9.00,11,0.00,0.00,0.00,135,360,0,0.00,
Switzerland.JPG,1,55,30,9.50,11,0.00,0.00,0.00,133,380,0,0.00,
UK.JPG,1,55,30,0.00,11,19.10,60.27,5.55,0,0,0,1.00,
UK.JPG,1,55,30,0.50,11,17.36,51.62,5.58,20,20,20,1.00,
UK.JPG,1,55,30,1.00,11,15.48,49.70,3.93,40,40,40,1.00,
UK.JPG,1,55,30,1.50,11,13.60,42.31,3.66,60,60,60,1.00,
UK.JPG,1,55,30,2.00,11,11.74,49.13,1.16,80,80,80,1.00,
UK.JPG,1,55,30,2.50,11,10.12,39.05,0.34,100,100,100,1.00,
UK.JPG,1,55,30,3.00,11,8.10,44.43,0.00,120,120,0,1.00,
UK.JPG,1,55,30,3.50,11,6.29,37.08,0.00,140,140,0,1.00,
UK.JPG,1,55,30,4.00,11,4.48,33.48,0.00,159,160,0,0.95,
UK.JPG,1,55,30,4.50,11,2.81,30.19,0.00,175,180,0,0.79,
UK.JPG,1,55,30,5.00,11,1.45,31.15,0.00,184,200,0,0.53,
UK.JPG,1,55,30,5.50,11,0.66,21.62,0.00,184,220,0,0.29,
UK.JPG,1,55,30,6.00,11,0.22,15.18,0.00,177,240,0,0.11,
UK.JPG,1,55,30,6.50,11,0.08,14.00,0.00,168,260,0,0.04,
UK.JPG,1,55,30,7.00,11,0.03,20.59,0.00,161,280,0,0.01,
UK.JPG,1,55,30,7.50,11,0.01,5.97,0.00,153,300,0,0.00,
UK.JPG,1,55,30,8.00,11,0.00,6.65,0.00,148,320,0,0.00,
UK.JPG,1,55,30,8.50,11,0.00,3.85,0.00,144,340,0,0.00,
UK.JPG,1,55,30,9.00,11,0.00,0.00,0.00,141,360,0,0.00,
UK.JPG,1,55,30,9.50,11,0.00,0.00,0.00,139,380,0,0.00,
US.JPG,1,55,30,0.00,11,26.15,90.46,7.57,0,0,0,1.00,
US.JPG,1,55,30,0.50,11,23.90,90.83,6.83,20,20,20,1.00,
US.JPG,1,55,30,1.00,11,21.68,73.46,5.21,40,40,40,1.00,
US.JPG,1,55,30,1.50,11,19.35,89.70,4.40,60,60,60,1.00,
US.JPG,1,55,30,2.00,11,17.13,63.09,3.39,80,80,80,1.00,
US.JPG,1,55,30,2.50,11,14.86,59.49,2.77,100,100,100,1.00,
US.JPG,1,55,30,3.00,11,12.74,54.15,0.40,120,120,120,1.00,
US.JPG,1,55,30,3.50,11,10.42,43.90,0.00,140,140,0,1.00,
US.JPG,1,55,30,4.00,11,8.13,45.15,0.00,160,160,0,0.99,
US.JPG,1,55,30,4.50,11,6.00,33.73,0.00,179,180,0,0.96,
US.JPG,1,55,30,5.00,11,3.92,49.17,0.00,195,200,0,0.83,
US.JPG,1,55,30,5.50,11,2.22,25.50,0.00,205,220,0,0.61,
US.JPG,1,55,30,6.00,11,1.05,29.63,0.00,204,240,0,0.35,
US.JPG,1,55,30,6.50,11,0.47,18.18,0.00,195,260,0,0.16,
US.JPG,1,55,30,7.00,11,0.12,17.03,0.00,184,280,0,0.05,
US.JPG,1,55,30,7.50,11,0.04,11.81,0.00,174,300,0,0.02,
US.JPG,1,55,30,8.00,11,0.01,7.73,0.00,166,320,0,0.01,
US.JPG,1,55,30,8.50,11,0.00,1.67,0.00,158,340,0,0.00,
US.JPG,1,55,30,9.00,11,0.00,4.36,0.00,154,360,0,0.00,
US.JPG,1,55,30,9.50,11,0.00,0.00,0.00,149,380,0,0.00,
World.JPG,1,55,30,0.00,11,16.11,50.22,4.68,0,0,0,1.00,
World.JPG,1,55,30,0.50,11,14.51,42.72,4.25,20,20,20,1.00,
World.JPG,1,55,30,1.00,11,12.92,42.26,3.51,40,40,40,1.00,
World.JPG,1,55,30,1.50,11,11.20,41.24,2.97,60,60,60,1.00,
World.JPG,1,55,30,2.00,11,9.53,38.46,0.85,80,80,80,1.00,
World.JPG,1,55,30,2.50,11,7.86,30.26,0.00,100,100,0,1.00,
World.JPG,1,55,30,3.00,11,6.40,40.18,0.00,120,120,0,1.00,
World.JPG,1,55,30,3.50,11,4.67,29.44,0.00,140,140,0,0.99,
World.JPG,1,55,30,4.00,11,3.08,26.26,0.00,158,160,0,0.91,
World.JPG,1,55,30,4.50,11,1.80,16.46,0.00,171,180,0,0.67,
World.JPG,1,55,30,5.00,11,0.80,15.78,0.00,177,200,0,0.39,
World.JPG,1,55,30,5.50,11,0.27,12.22,0.00,174,220,0,0.16,
World.JPG,1,55,30,6.00,11,0.09,8.18,0.00,166,240,0,0.05,
World.JPG,1,55,30,6.50,11,0.02,8.11,0.00,159,260,0,0.01,
World.JPG,1,55,30,7.00,11,0.00,4.36,0.00,152,280,0,0.00,
World.JPG,1,55,30,7.50,11,0.00,0.84,0.00,147,300,0,0.00,
World.JPG,1,55,30,8.00,11,0.00,1.15,0.00,143,320,0,0.00,
World.JPG,1,55,30,8.50,11,0.00,0.00,0.00,139,340,0,0.00,
World.JPG,1,55,30,9.00,11,0.00,0.00,0.00,137,360,0,0.00,
World.JPG,1,55,30,9.50,11,0.00,0.00,0.00,135,380,0,0.00,
WorldMinusUS.JPG,1,55,30,0.00,11,18.78,75.01,4.98,0,0,0,1.00,
WorldMinusUS.JPG,1,55,30,0.50,11,16.89,120.57,4.46,20,20,20,1.00,
WorldMinusUS.JPG,1,55,30,1.00,11,15.15,63.67,2.57,40,40,40,1.00,
WorldMinusUS.JPG,1,55,30,1.50,11,13.23,54.60,1.20,60,60,60,1.00,
WorldMinusUS.JPG,1,55,30,2.00,11,11.49,53.51,1.01,80,80,80,1.00,
WorldMinusUS.JPG,1,55,30,2.50,11,9.58,45.84,0.30,100,100,100,1.00,
WorldMinusUS.JPG,1,55,30,3.00,11,7.77,94.06,0.00,120,120,0,1.00,
WorldMinusUS.JPG,1,55,30,3.50,11,5.96,51.90,0.00,140,140,0,0.99,
WorldMinusUS.JPG,1,55,30,4.00,11,4.41,34.58,0.00,158,160,0,0.90,
WorldMinusUS.JPG,1,55,30,4.50,11,2.67,48.54,0.00,172,180,0,0.73,
WorldMinusUS.JPG,1,55,30,5.00,11,1.45,28.94,0.00,179,200,0,0.48,
WorldMinusUS.JPG,1,55,30,5.50,11,0.71,21.95,0.00,179,220,0,0.26,
WorldMinusUS.JPG,1,55,30,6.00,11,0.33,27.09,0.00,173,240,0,0.12,
WorldMinusUS.JPG,1,55,30,6.50,11,0.14,13.58,0.00,164,260,0,0.06,
WorldMinusUS.JPG,1,55,30,7.00,11,0.05,12.80,0.00,159,280,0,0.02,
WorldMinusUS.JPG,1,55,30,7.50,11,0.01,5.24,0.00,151,300,0,0.01,
WorldMinusUS.JPG,1,55,30,8.00,11,0.00,2.15,0.00,146,320,0,0.00,
WorldMinusUS.JPG,1,55,30,8.50,11,0.00,4.18,0.00,143,340,0,0.00,
WorldMinusUS.JPG,1,55,30,9.00,11,0.00,13.70,0.00,140,360,0,0.00,
WorldMinusUS.JPG,1,55,30,9.50,11,0.00,0.00,0.00,137,380,0,0.00,
